80,85
63,68
49,54
39,44
0,5
99,104
92,97
16,21
46,51
90,95
92,97
77,82
29,34
97,102
0,5
58,63
91,96
28,33
118,123
53,58
40,45
16,21
28,33
43,48
104,109
19,24
44,49
135,140
18,23
15,20
15,20
13,18
104,109
19,24
30,35
92,97
43,48
92,97
19,24
46,51
92,97
7,12
0,5
71,76
50,55
52,57
21,26
10,15
83,88
92,97
92,97
92,97
46,51
92,97
48,53
28,33
28,33
17,22
92,97
28,33
10,15
10,15
91,96
24,29
29,34
87,92
29,34
0,5
91,96
92,97
0,5
62,67
44,49
92,97
105,110
90,95
92,97
91,96
18,23
91,96
29,34
91,96
91,96
58,63
91,96
91,96
91,96
74,79
72,77
92,97
25,30
14,19
0,5
0,5
29,34
26,31
58,63
29,34
43,48
29,34
31,36
0,5
0,5
104,109
82,87
35,40
29,34
28,33
92,97
29,34
66,71
58,63
35,40
0,5
7,12
13,18
35,40
29,34
35,40
48,53
35,40
17,22
0,5
35,40
15,20
29,34
20,25
91,96
64,69
0,5
17,22
29,34
0,5
0,5
24,29
0,5
24,29
0,5
24,29
0,5
0,5
1,6
20,25
0,5
20,25
20,25
1,6
41,46
0,5
0,5
46,51
113,118
35,40
0,5
1,6
0,5
42,47
0,5
20,25
0,5
30,35
92,97
42,47
0,5
92,97
0,5
0,5
0,5
17,22
20,25
91,96
96,101
78,83
1,6
10,15
13,18
81,86
20,25
42,47
92,97
13,18
75,80
69,74
26,31
0,5
51,56
0,5
19,24
0,5
92,97
64,69
13,18
29,34
64,69
25,30
92,97
35,40
9,14
91,96
48,53
29,34
0,5
27,32
29,34
1,6
81,86
60,65
101,106
92,97
29,34
83,88
10,15
80,85
10,15
29,34
20,25
0,5
29,34
18,23
19,24
52,57
46,51
0,5
10,15
29,34
17,22
0,5
0,5
29,34
62,67
75,80
0,5
14,19
44,49
8,13
81,86
91,96
14,19
14,19
68,73
29,34
29,34
0,5
0,5
29,34
81,86
29,34
0,5
64,69
19,24
24,29
29,34
47,52
26,31
26,31
25,30
92,97
29,34
0,5
61,66
11,16
29,34
36,41
29,34
63,68
29,34
67,72
20,25
29,34
35,40
0,5
29,34
19,24
29,34
0,5
18,23
35,40
33,38
36,41
19,24
57,62
36,41
91,96
4,9
91,96
10,15
19,24
29,34
29,34
91,96
0,5
29,34
82,87
39,44
30,35
19,24
34,39
27,32
91,96
29,34
