headlines,terms,dates
"remember, obama only want to deport ""gang-bangers"". wow. what a solid immigration policy. not like romney's 10 point plan on the subject.",obama,Thu Oct 18 20:37:13 +0000 2012
president obama on romney's immigration plan: via @truthteam2012,obama,Thu Oct 18 20:36:46 +0000 2012
rt @motherjones: the vast majority of undocumented immigrants who have been deported under obama do not have violent criminal records: h ...,obama,Thu Oct 18 20:35:09 +0000 2012
1.4 million deported by obama. 50% more than bush.@motherjones: vast majority deported by obama had no criminal record: ,obama,Thu Oct 18 20:33:08 +0000 2012
"rt @spinozaen: mitt romney: “obama failed on immigration”. i mean, look at him. [more on #2012debate",obama,Thu Oct 18 20:27:35 +0000 2012
only 14% w/ record mt @motherjones vast maj. of undocumented immigrants deported under obama no violent criminal record ,obama,Thu Oct 18 20:26:51 +0000 2012
"rt @spinozaen: mitt romney: “obama failed on immigration”. i mean, look at him. [more on #2012debate",obama,Thu Oct 18 20:26:17 +0000 2012
obama on immigration: only deport ‘gang bangers’ | conservative byte via @sharethis,obama,Thu Oct 18 20:26:01 +0000 2012
rt @motherjones: the vast majority of undocumented immigrants who have been deported under obama do not have violent criminal records: h ...,obama,Thu Oct 18 20:24:12 +0000 2012
"rt @nytimes: fact-checks on libya, energy policy, immigration and other subjects of the 2nd obama-romney debate ",obama,Thu Oct 18 20:21:58 +0000 2012
"obama, romney tangle over immigration ",obama,Thu Oct 18 20:21:36 +0000 2012
rt @truthteam2012: “we are a nation of immigrants.” president obama lays out his stance on immigration: ,obama,Thu Oct 18 20:21:00 +0000 2012
immigration to usa: this week was romney vs obama on illegal aliens. next week and our own us immigration prog from texas: tues @bbcradio4,obama,Thu Oct 18 20:19:50 +0000 2012
"rt @nytimes: fact-checks on libya, energy policy, immigration and other subjects of the 2nd obama-romney debate ",obama,Thu Oct 18 20:18:32 +0000 2012
"rt @_pascuzzo: ""@nytimes: fact-checks on libya, energy policy, immigration and other subjects of the 2nd obama-romney debate ...",obama,Thu Oct 18 20:13:59 +0000 2012
"""@nytimes: fact-checks on libya, energy policy, immigration and other subjects of the 2nd obama-romney debate ",obama,Thu Oct 18 20:13:19 +0000 2012
"rt @nytimes: fact-checks on libya, energy policy, immigration and other subjects of the 2nd obama-romney debate ",obama,Thu Oct 18 20:12:35 +0000 2012
rt @motherjones: the vast majority of undocumented immigrants who have been deported under obama do not have violent criminal records: h ...,obama,Thu Oct 18 20:06:55 +0000 2012
"twitter reacts as obama, romney spar on immigration at second presidential debate #immigration #election2012",obama,Thu Oct 18 20:05:44 +0000 2012
rt @motherjones: the vast majority of undocumented immigrants who have been deported under obama do not have violent criminal records: h ...,obama,Thu Oct 18 20:05:15 +0000 2012
"rt @spinozaen: mitt romney: “obama failed on immigration”. i mean, look at him. [more on #2012debate",obama,Thu Oct 18 20:04:20 +0000 2012
rt @motherjones: the vast majority of undocumented immigrants who have been deported under obama do not have violent criminal records: h ...,obama,Thu Oct 18 20:04:18 +0000 2012
rt @motherjones: the vast majority of undocumented immigrants who have been deported under obama do not have violent criminal records: h ...,obama,Thu Oct 18 20:03:51 +0000 2012
