headlines,terms,dates
"at the debate, romney doubled down on his extreme immigration positions. get the facts: http://t.co/e77kr0uu",romney,Thu Oct 18 23:21:04 +0000 2012
immigrant groups call for romney to take down ad http://t.co/71xalhjn via @huffpostpol,romney,Thu Oct 18 23:20:40 +0000 2012
"rt @truthteam2012: at the debate, romney doubled down on his extreme immigration positions: http://t.co/bshxurly",romney,Thu Oct 18 23:20:37 +0000 2012
immigrant groups call for romney to take down ad http://t.co/gwlmkwet via @huffpostpol,romney,Thu Oct 18 23:20:15 +0000 2012
immigrant groups point out romney vetoed massachusetts dream act http://t.co/b1ztwcmp via @zite,romney,Thu Oct 18 23:19:48 +0000 2012
"mitt romney's dad was born in mexico, now here's his immigration plan http://t.co/ai2f1vad via @latinovoices",romney,Thu Oct 18 23:19:18 +0000 2012
immigrant groups point out romney vetoed massachusetts dream act http://t.co/23bciwkb via @huffpostpol,romney,Thu Oct 18 23:18:25 +0000 2012
"rt @waterwynd: rt @truthteam2012: at the #debate, mr #romney doubled down on his extreme #immigration positions: http://t.co/ngkhwryr #l ...",romney,Thu Oct 18 23:17:09 +0000 2012
"rt @truthteam2012: at the debate, romney doubled down on his extreme immigration positions: http://t.co/bshxurly",romney,Thu Oct 18 23:15:44 +0000 2012
"rt @truthteam2012: at the debate, romney doubled down on his extreme immigration positions: http://t.co/bshxurly",romney,Thu Oct 18 23:14:28 +0000 2012
"rt @truthteam2012: at the debate, romney doubled down on his extreme immigration positions: http://t.co/bshxurly",romney,Thu Oct 18 23:11:39 +0000 2012
immigrant groups call for romney to take down ad http://t.co/a1lackba via @huffpostpol - he lies about everything! #latinos4obama #obama2012,romney,Thu Oct 18 23:10:54 +0000 2012
"romney’s inaccurate spanish-language ad on immigration (video): we called out mitt romney in our lies, ... http://t.co/qmgnonty #seattle",romney,Thu Oct 18 23:10:42 +0000 2012
immigrant groups call for romney to take down ad http://t.co/jl6jewck via @huffpostpol,romney,Thu Oct 18 23:09:41 +0000 2012
immigrant groups point out romney vetoed massachusetts dream act http://t.co/dji1b2jq via @huffpostpol,romney,Thu Oct 18 23:07:45 +0000 2012
"rt @truthteam2012 at the debate, romney doubled down on his extreme immigration positions: http://t.co/6qr11gxo",romney,Thu Oct 18 23:07:28 +0000 2012
immigrant groups call for romney to take down ad http://t.co/dagd0x0x via @huffpostpol,romney,Thu Oct 18 23:06:37 +0000 2012
"rt @truthteam2012: at the debate, romney doubled down on his extreme immigration positions: http://t.co/bshxurly",romney,Thu Oct 18 23:06:36 +0000 2012
"rt @truthteam2012: at the debate, romney doubled down on his extreme immigration positions: http://t.co/bshxurly",romney,Thu Oct 18 23:05:41 +0000 2012
"rt @truthteam2012: at the debate, romney doubled down on his extreme immigration positions: http://t.co/bshxurly",romney,Thu Oct 18 23:05:15 +0000 2012
"romney’s inaccurate spanish-language ad on immigration (video): we called out mitt romney in our lies, half-truths... http://t.co/6zoxgdd5",romney,Thu Oct 18 23:05:07 +0000 2012
"rt @truthteam2012: at the debate, romney doubled down on his extreme immigration positions: http://t.co/bshxurly",romney,Thu Oct 18 23:05:06 +0000 2012
"#notextreme #ruleoflaw rt @truthteam2012: at the debate, romney doubled down on his extreme immigration positions:",romney,Thu Oct 18 23:04:35 +0000 2012
immigrant groups call for romney to take down ad http://t.co/7jpwicjz via @huffingtonpost,romney,Thu Oct 18 23:04:25 +0000 2012
"rt @truthteam2012: at the #debate, mr #romney doubled down on his extreme #immigration positions: http://t.co/ngkhwryr #latism #p2 #latinos",romney,Thu Oct 18 23:03:50 +0000 2012
"rt @truthteam2012: at the debate, romney doubled down on his extreme immigration positions: http://t.co/bshxurly",romney,Thu Oct 18 23:03:35 +0000 2012
immigrant groups point out romney vetoed massachusetts dream act http://t.co/xzu0w3wx via @huffpostpol,romney,Thu Oct 18 23:02:58 +0000 2012
"exteeeeeeeeeeeeeaaaaam /deepvoice rt @truthteam2012: at the debate, romney doubled down on his extreme immigration positions",romney,Thu Oct 18 23:02:46 +0000 2012
immigrant groups call for romney to take down ad http://t.co/xjmyco1b via @huffpostpol,romney,Thu Oct 18 23:02:24 +0000 2012
"at the debate, romney doubled down on his extreme immigration positions: http://t.co/bshxurly",romney,Thu Oct 18 23:02:01 +0000 2012
rt @skk_wire at @fi2w and @latinousa forum on #latinovote post #immigration smackdown btw obama and romney at tues debate,romney,Thu Oct 18 22:59:51 +0000 2012
immigrant groups call for romney to take down ad http://t.co/zlj0kxbg via @huffpostpol,romney,Thu Oct 18 22:59:36 +0000 2012
"rt @nytimes: fact-checks on libya, energy policy, immigration and other subjects of the 2nd obama-romney debate http://t.co/x1d8czj9",romney,Thu Oct 18 22:58:56 +0000 2012
“@immigrationtrap: romney tv ad angers immigration advocates http://t.co/oifheour #immigration”,romney,Thu Oct 18 22:58:55 +0000 2012
rt @_janelove: mitt romney would probably ban dora the explorer cause he thinks its promoting immigration.,romney,Thu Oct 18 22:58:43 +0000 2012
immigrant groups point out romney vetoed massachusetts dream act http://t.co/sviyxr0p via @huffpostpol,romney,Thu Oct 18 22:58:14 +0000 2012
at @fi2w and @latinousa forum on #latinovote post #immigration smackdown btw obama and romney at tues debate,romney,Thu Oct 18 22:57:51 +0000 2012
romney tv ad angers immigration advocates http://t.co/60vkqye8 #immigration,romney,Thu Oct 18 22:57:04 +0000 2012
"rt @spinozaen: mitt romney: “obama failed on immigration”. i mean, look at him. [more on http://t.co/mgpem0sz] #2012debate",romney,Thu Oct 18 22:56:46 +0000 2012
mitt romney would probably ban dora the explorer cause he thinks its promoting immigration.,romney,Thu Oct 18 22:56:12 +0000 2012
(ny politisite ) -- romney’s inaccurate spanish-language ad on immigration (video) http://t.co/h6owosxw #tcot #p2 #politics,romney,Thu Oct 18 22:55:52 +0000 2012
http://t.co/hqkexrtc romney in 2nd debate refuses to budge or pander on issue of taking jobs from illegal aliens,romney,Thu Oct 18 22:55:07 +0000 2012
immigrant group complains about romney's new spanish-language ad http://t.co/dhnv44x9,romney,Thu Oct 18 22:52:52 +0000 2012
immigrant groups call for romney to take down ad http://t.co/frooapva via @latinovoices,romney,Thu Oct 18 22:47:59 +0000 2012
"mitt romney's dad was born in mexico, now here's his immigration plan http://t.co/ijijv0s6 via @latinovoices",romney,Thu Oct 18 22:46:33 +0000 2012
romney tv ad angers immigration advocates http://t.co/qb1cg9w9 via @comunitee,romney,Thu Oct 18 22:46:29 +0000 2012
romney tv ad angers immigration advocates http://t.co/cmwsnsbi,romney,Thu Oct 18 22:46:09 +0000 2012
immigrant groups call for romney to take down ad - huffington post http://t.co/5dd7b2us #greencard #immigration,romney,Thu Oct 18 22:45:58 +0000 2012
rt @nationaljournal: romney ad angers immigration advocates: http://t.co/uxjtqw6f,romney,Thu Oct 18 22:45:14 +0000 2012
immigrant groups call for romney to take down ad http://t.co/syzqlkmt via @huffpostpol,romney,Thu Oct 18 22:43:12 +0000 2012
the blowback was swift. a day after mitt romney's campaign released a new television ad in spanish promising... http://t.co/0ivft3el,romney,Thu Oct 18 22:43:02 +0000 2012
rt @markos romney dodges immigration by talking about ... obama's pension? http://t.co/jcd4c10x,romney,Thu Oct 18 22:41:32 +0000 2012
"self-deport! biden mocks romney's immigration stance: every 13-year-old get up &amp; move, man! http://t.co/u6ll5yil via @globalgrind",romney,Thu Oct 18 22:41:15 +0000 2012
#romney softens #immigration stance on 'self-deportation' at debate http://t.co/ayq9kski via @guardian but it won't save him,romney,Thu Oct 18 22:40:39 +0000 2012
immigrant groups point out romney vetoed massachusetts dream act http://t.co/rmu8olga via @huffpostpol,romney,Thu Oct 18 22:40:26 +0000 2012
rt @pollbuster: immigrant groups call for romney to take down ad http://t.co/mgjo9evl,romney,Thu Oct 18 22:39:27 +0000 2012
via pasadenaudh: president #obama tries to describe mitt romney’s immigration plan…tries not to burst out lau… http://t.co/rmzyzq9w,romney,Thu Oct 18 22:38:23 +0000 2012
romney gone lose for sure with this immigration law. all the zoe's gone rampage his ass!,romney,Thu Oct 18 22:36:33 +0000 2012
romney's moderate immigration stance threat to dems - http://t.co/qo9ocs2e http://t.co/ti89fawq,romney,Thu Oct 18 22:34:41 +0000 2012
the blowback was swift. a day after mitt romney's campaign released a new television ad in spanish promising... http://t.co/naajx97z,romney,Thu Oct 18 22:32:32 +0000 2012
rt @politifact: obama says romney called the arizona immigration law a 'model for the nation.' claim is still false. http://t.co/j5birxci,romney,Thu Oct 18 22:32:17 +0000 2012
rt @politifact: romney said obama promised he would offer immigration bill in his first year but didn't. true. http://t.co/hzw7lkbh #debate,romney,Thu Oct 18 22:31:55 +0000 2012
"rt @immigrereform: mitt romney's dad was born in mexico, now here's his immigration plan - huffington post http://t.co/a3ylklcv",romney,Thu Oct 18 22:25:36 +0000 2012
"http://t.co/gn9k7xpo mitt romney's dad was born in mexico, now here's his immigration plan - huffington post http://t.co/nb7gt3uv",romney,Thu Oct 18 22:25:07 +0000 2012
