headlines,terms,dates
rt @texasbluein20: biden has a detailed agenda that includes doubling minimum wage; tripling funding for schools; proposing the most sweepi…,biden,Thu May 28 04:27:14 +0000 2020
rt @texasbluein20: biden has a detailed agenda that includes doubling minimum wage; tripling funding for schools; proposing the most sweepi…,biden,Thu May 28 04:26:07 +0000 2020
"rt @thenation: biden's six task forces deal with climate change, criminal justice reform, the economy, education, health care, and immigrat…",biden,Thu May 28 04:24:14 +0000 2020
"rt @thenation: biden's six task forces deal with climate change, criminal justice reform, the economy, education, health care, and immigrat…",biden,Thu May 28 04:23:58 +0000 2020
rt @texasbluein20: biden has a detailed agenda that includes doubling minimum wage; tripling funding for schools; proposing the most sweepi…,biden,Thu May 28 04:16:36 +0000 2020
rt @texasbluein20: biden has a detailed agenda that includes doubling minimum wage; tripling funding for schools; proposing the most sweepi…,biden,Thu May 28 04:08:39 +0000 2020
@texan_maga is biden lying too? wish this could be fact checked? immigration was out of control during the o/b year… ,biden,Thu May 28 04:03:19 +0000 2020
"rt @thenation: biden's six task forces deal with climate change, criminal justice reform, the economy, education, health care, and immigrat…",biden,Thu May 28 03:58:27 +0000 2020
"rt @thenation: biden's six task forces deal with climate change, criminal justice reform, the economy, education, health care, and immigrat…",biden,Thu May 28 03:35:07 +0000 2020
"rt @thenation: biden's six task forces deal with climate change, criminal justice reform, the economy, education, health care, and immigrat…",biden,Thu May 28 03:23:45 +0000 2020
rt @texasbluein20: biden has a detailed agenda that includes doubling minimum wage; tripling funding for schools; proposing the most sweepi…,biden,Thu May 28 03:22:30 +0000 2020
"rt @thenation: biden's six task forces deal with climate change, criminal justice reform, the economy, education, health care, and immigrat…",biden,Thu May 28 03:22:29 +0000 2020
"rt @thenation: biden's six task forces deal with climate change, criminal justice reform, the economy, education, health care, and immigrat…",biden,Thu May 28 03:21:25 +0000 2020
"biden's six task forces deal with climate change, criminal justice reform, the economy, education, health care, and… ",biden,Thu May 28 03:21:00 +0000 2020
rt @jameswi11409134: joe biden will bring obam's failed policies by imposing penalties for uninsured people.illegal immigration &amp; open bor…,biden,Thu May 28 03:14:59 +0000 2020
rt @jameswi11409134: joe biden will bring obam's failed policies by imposing penalties for uninsured people.illegal immigration &amp; open bor…,biden,Thu May 28 03:13:07 +0000 2020
the majority of americans agree with democrats &amp; biden on virtually all of the important issues:* universal health… ,biden,Thu May 28 02:52:38 +0000 2020
rt @texasbluein20: biden has a detailed agenda that includes doubling minimum wage; tripling funding for schools; proposing the most sweepi…,biden,Thu May 28 02:02:25 +0000 2020
@samrob41 @hawk @biden lol. ironic considering biden help author the crime bill trump just replaced.,biden,Thu May 28 01:29:26 +0000 2020
rt @medium: a group of progressive activists and sanders supporters have accepted appointments to biden-sanders “unity task forces” on six…,biden,Thu May 28 00:41:31 +0000 2020
rt @medium: a group of progressive activists and sanders supporters have accepted appointments to biden-sanders “unity task forces” on six…,biden,Thu May 28 00:07:58 +0000 2020
rt @medium: a group of progressive activists and sanders supporters have accepted appointments to biden-sanders “unity task forces” on six…,biden,Thu May 28 00:06:42 +0000 2020
a group of progressive activists and sanders supporters have accepted appointments to biden-sanders “unity task for… ,biden,Thu May 28 00:02:58 +0000 2020
"@brithume vote biden, u approve abortion/higher taxes/socialism/your rights/liberties taken away/supporting illegal… ",biden,Thu May 28 00:02:00 +0000 2020
rt @medium: a group of progressive activists and sanders supporters have accepted appointments to biden-sanders “unity task forces” on six…,biden,Thu May 28 00:01:11 +0000 2020
a group of progressive activists and sanders supporters have accepted appointments to biden-sanders “unity task for… ,biden,Thu May 28 00:00:27 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:58:56 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:55:49 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:54:36 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:54:12 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 23:53:54 +0000 2020
